,id,num_nodes,edge_list,lifetime,arrival_time,nodes_data,edges_data
897,897,3,"[(0, 1), (1, 2)]",97.79419653247218,2943,"{'cpu': [18, 9, 7], 'ram': [18, 23, 19], 'rom': [6, 15, 4]}","{'bw': [27, 18]}"
898,898,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",929.0010877251126,2966,"{'cpu': [24, 4, 8, 9, 23, 10, 27, 20, 21, 3, 10, 28], 'ram': [9, 19, 5, 24, 24, 8, 22, 14, 18, 14, 9, 20], 'rom': [14, 2, 6, 8, 19, 22, 9, 17, 10, 16, 13, 19]}","{'bw': [10, 20, 10, 23, 6, 14, 5, 2, 26, 3, 24]}"
899,899,3,"[(0, 1), (1, 2)]",2.638052956734173,2952,"{'cpu': [24, 26, 18], 'ram': [28, 27, 8], 'rom': [18, 11, 24]}","{'bw': [24, 15]}"
900,900,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",70.4534360123854,3055,"{'cpu': [16, 21, 23, 9, 20, 26, 22, 19, 4, 22, 13, 22, 3, 25], 'ram': [18, 23, 24, 25, 26, 12, 26, 10, 24, 12, 27, 9, 15, 13], 'rom': [6, 4, 4, 10, 25, 14, 7, 18, 7, 16, 13, 16, 25, 4]}","{'bw': [18, 2, 7, 8, 29, 20, 13, 8, 23, 16, 14, 20, 8]}"
901,901,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",1243.4814334903701,3059,"{'cpu': [6, 5, 10, 12, 21, 24, 13], 'ram': [16, 11, 10, 13, 27, 29, 17], 'rom': [13, 9, 2, 21, 24, 14, 4]}","{'bw': [23, 14, 16, 20, 5, 16]}"
902,902,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",24.714234201918632,3054,"{'cpu': [6, 8, 4, 24, 23, 20], 'ram': [25, 12, 10, 19, 21, 29], 'rom': [27, 9, 16, 17, 13, 7]}","{'bw': [13, 24, 22, 29, 11]}"
903,903,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",47.894931265919666,3048,"{'cpu': [11, 12, 17, 9, 26, 26, 24, 19, 9, 20, 22, 7], 'ram': [7, 7, 17, 9, 22, 21, 24, 8, 10, 28, 9, 14], 'rom': [2, 27, 4, 15, 9, 10, 10, 6, 21, 21, 20, 24]}","{'bw': [14, 15, 11, 11, 8, 14, 13, 15, 9, 12, 4]}"
904,904,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",19.653383247350156,3046,"{'cpu': [21, 8, 13, 25, 23, 8, 25, 2, 18, 8, 17, 20, 15, 15], 'ram': [17, 8, 19, 27, 6, 5, 21, 17, 8, 18, 3, 8, 7, 2], 'rom': [14, 23, 13, 7, 7, 13, 7, 2, 25, 5, 16, 9, 23, 26]}","{'bw': [18, 10, 23, 2, 13, 2, 14, 12, 8, 13, 3, 23, 24]}"
905,905,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",2556.1089028419888,3038,"{'cpu': [20, 17, 3, 17, 15, 22, 2], 'ram': [28, 21, 11, 6, 10, 9, 16], 'rom': [20, 25, 12, 6, 5, 12, 22]}","{'bw': [22, 19, 22, 7, 2, 15]}"
906,906,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",87.7629315389643,3062,"{'cpu': [17, 7, 12, 20, 21, 17, 12, 22, 25, 29, 4], 'ram': [9, 29, 6, 17, 22, 11, 22, 5, 9, 5, 22], 'rom': [29, 16, 25, 29, 4, 5, 2, 15, 26, 9, 24]}","{'bw': [13, 14, 2, 25, 27, 15, 15, 13, 3, 16]}"
907,907,2,"[(0, 1)]",576.9280396301089,3047,"{'cpu': [26, 5], 'ram': [11, 6], 'rom': [19, 28]}",{'bw': [5]}
908,908,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",123.95406570851151,3054,"{'cpu': [13, 3, 27, 15, 9, 16, 6, 17, 5, 3, 24, 6, 26, 9], 'ram': [10, 13, 14, 4, 13, 29, 12, 22, 9, 3, 8, 11, 23, 2], 'rom': [20, 19, 12, 23, 19, 19, 18, 25, 18, 5, 20, 20, 24, 26]}","{'bw': [9, 17, 26, 17, 25, 18, 3, 2, 29, 22, 5, 11, 11]}"
909,909,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",1497.6071565362547,3043,"{'cpu': [5, 21, 4, 6, 27, 29, 25, 7], 'ram': [7, 21, 25, 6, 9, 25, 20, 2], 'rom': [15, 20, 5, 7, 12, 4, 8, 18]}","{'bw': [9, 9, 6, 3, 12, 8, 29]}"
910,910,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",12.648490635263741,3043,"{'cpu': [23, 19, 13, 6, 4, 29, 14, 5, 28, 11], 'ram': [9, 22, 28, 17, 20, 24, 19, 26, 11, 24], 'rom': [23, 29, 9, 12, 21, 16, 14, 20, 13, 29]}","{'bw': [17, 5, 23, 18, 10, 7, 21, 7, 25]}"
911,911,2,"[(0, 1)]",841.3604188284099,3056,"{'cpu': [8, 6], 'ram': [20, 19], 'rom': [10, 12]}",{'bw': [23]}
912,912,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",351.60470043198774,3053,"{'cpu': [4, 17, 3, 8, 12, 22, 27, 24, 4, 22, 17, 23, 22], 'ram': [29, 23, 5, 2, 6, 14, 29, 18, 2, 25, 18, 11, 15], 'rom': [12, 8, 15, 18, 12, 28, 29, 6, 15, 26, 25, 18, 18]}","{'bw': [18, 21, 10, 12, 5, 22, 20, 7, 8, 12, 21, 9]}"
913,913,4,"[(0, 1), (1, 2), (2, 3)]",83.18035938244346,3046,"{'cpu': [10, 6, 11, 4], 'ram': [18, 3, 14, 21], 'rom': [25, 14, 18, 10]}","{'bw': [16, 4, 15]}"
914,914,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",1096.9422899657632,3052,"{'cpu': [19, 15, 4, 24, 5, 24, 25, 26, 23], 'ram': [8, 3, 22, 22, 6, 18, 2, 25, 19], 'rom': [15, 13, 27, 12, 8, 20, 8, 17, 14]}","{'bw': [15, 26, 5, 5, 24, 8, 3, 16]}"
915,915,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",628.0260617051313,3043,"{'cpu': [23, 4, 20, 11, 9, 5, 6, 18, 4, 16, 22], 'ram': [7, 12, 9, 12, 20, 22, 21, 7, 10, 16, 15], 'rom': [7, 24, 6, 15, 19, 19, 21, 20, 14, 7, 16]}","{'bw': [13, 5, 18, 7, 10, 24, 17, 23, 7, 14]}"
916,916,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",560.6453144286039,3072,"{'cpu': [17, 15, 3, 22, 3, 18, 4], 'ram': [19, 8, 18, 16, 26, 17, 22], 'rom': [15, 2, 22, 21, 14, 23, 13]}","{'bw': [7, 5, 12, 18, 2, 24]}"
917,917,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",153.39400396085733,3062,"{'cpu': [19, 15, 16, 12, 13, 25, 9, 27, 16, 12, 9, 2], 'ram': [8, 25, 20, 23, 12, 4, 11, 25, 7, 24, 2, 14], 'rom': [13, 4, 14, 9, 8, 3, 6, 14, 4, 19, 7, 26]}","{'bw': [29, 10, 12, 27, 16, 8, 15, 8, 4, 14, 12]}"
918,918,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",250.25240200450315,3060,"{'cpu': [28, 11, 16, 26, 5, 22, 24, 8, 24, 28, 29], 'ram': [14, 6, 8, 10, 21, 2, 17, 20, 18, 9, 22], 'rom': [14, 27, 4, 29, 5, 19, 10, 12, 18, 14, 18]}","{'bw': [29, 24, 4, 14, 10, 27, 10, 8, 24, 22]}"
919,919,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",364.0631949032929,3058,"{'cpu': [21, 28, 14, 29, 29, 20, 16, 8, 11], 'ram': [29, 23, 26, 25, 13, 26, 4, 8, 29], 'rom': [22, 25, 19, 9, 4, 21, 12, 6, 14]}","{'bw': [22, 22, 5, 15, 3, 3, 27, 24]}"
920,920,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",1167.8858160124073,3046,"{'cpu': [17, 23, 25, 17, 5, 2, 6, 16], 'ram': [21, 15, 16, 20, 9, 11, 21, 5], 'rom': [15, 28, 10, 15, 23, 22, 5, 5]}","{'bw': [24, 15, 2, 28, 20, 26, 23]}"
921,921,2,"[(0, 1)]",278.2619836776888,3039,"{'cpu': [15, 9], 'ram': [15, 18], 'rom': [9, 27]}",{'bw': [4]}
922,922,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",71.17086457693014,3055,"{'cpu': [29, 10, 27, 9, 14, 3, 22, 3, 24, 17, 23, 20], 'ram': [11, 21, 18, 3, 14, 9, 27, 11, 21, 17, 28, 29], 'rom': [25, 3, 21, 16, 12, 15, 10, 24, 28, 29, 23, 16]}","{'bw': [18, 16, 4, 28, 28, 3, 22, 26, 16, 2, 19]}"
923,923,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",27.038381413818016,3052,"{'cpu': [13, 7, 5, 4, 18, 20, 13, 14, 26, 9, 8, 14], 'ram': [2, 16, 28, 23, 28, 25, 14, 24, 19, 13, 18, 12], 'rom': [22, 23, 20, 21, 25, 28, 2, 20, 19, 8, 28, 19]}","{'bw': [21, 26, 21, 17, 25, 11, 29, 2, 17, 8, 15]}"
924,924,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",592.6052437749722,3068,"{'cpu': [17, 10, 18, 13, 27, 11, 7, 22, 19, 27, 25, 2], 'ram': [10, 29, 11, 28, 6, 11, 18, 13, 18, 21, 29, 6], 'rom': [8, 3, 8, 8, 28, 29, 27, 11, 20, 24, 26, 29]}","{'bw': [24, 22, 28, 5, 28, 23, 5, 12, 22, 13, 22]}"
925,925,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",1015.3904482466764,3057,"{'cpu': [22, 19, 23, 3, 13, 11], 'ram': [28, 15, 3, 7, 23, 12], 'rom': [18, 18, 23, 26, 15, 24]}","{'bw': [25, 3, 25, 24, 7]}"
926,926,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",437.6669379645789,3045,"{'cpu': [21, 15, 10, 22, 2], 'ram': [13, 2, 29, 14, 15], 'rom': [12, 3, 20, 16, 11]}","{'bw': [18, 12, 25, 7]}"
927,927,3,"[(0, 1), (1, 2)]",876.4662196076779,3038,"{'cpu': [11, 27, 16], 'ram': [12, 25, 19], 'rom': [6, 23, 17]}","{'bw': [10, 22]}"
928,928,4,"[(0, 1), (1, 2), (2, 3)]",429.80819637109465,3054,"{'cpu': [24, 14, 12, 5], 'ram': [7, 28, 25, 8], 'rom': [9, 17, 8, 3]}","{'bw': [7, 9, 13]}"
929,929,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",518.5788581177966,3052,"{'cpu': [24, 21, 4, 22, 2, 8, 3, 26, 5, 29, 20, 27, 22], 'ram': [16, 11, 26, 2, 14, 23, 14, 4, 9, 21, 23, 8, 2], 'rom': [29, 23, 14, 7, 14, 13, 22, 17, 9, 12, 26, 8, 28]}","{'bw': [9, 26, 15, 11, 11, 28, 10, 7, 22, 15, 27, 13]}"
930,930,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",373.0778763473564,3135,"{'cpu': [25, 21, 17, 28, 5, 16, 20, 9], 'ram': [8, 15, 2, 18, 15, 17, 27, 25], 'rom': [19, 13, 19, 4, 19, 5, 4, 14]}","{'bw': [3, 24, 2, 8, 23, 10, 28]}"
931,931,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",538.0645253845963,3168,"{'cpu': [17, 5, 15, 10, 13, 27, 15, 10, 15, 8, 8, 3], 'ram': [4, 10, 10, 20, 29, 27, 12, 19, 23, 11, 9, 18], 'rom': [16, 18, 28, 7, 9, 13, 17, 19, 12, 4, 20, 21]}","{'bw': [17, 3, 11, 19, 24, 21, 13, 4, 8, 24, 28]}"
932,932,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",1156.0717997818272,3163,"{'cpu': [23, 17, 10, 26, 3, 24, 20, 22, 9, 9, 3, 17, 20], 'ram': [25, 26, 24, 21, 28, 25, 27, 25, 5, 25, 19, 13, 7], 'rom': [10, 3, 25, 24, 8, 11, 10, 16, 29, 2, 23, 17, 25]}","{'bw': [29, 4, 26, 2, 27, 17, 26, 14, 17, 3, 13, 6]}"
933,933,4,"[(0, 1), (1, 2), (2, 3)]",259.10863864437687,3150,"{'cpu': [28, 22, 14, 24], 'ram': [6, 9, 3, 5], 'rom': [17, 4, 19, 11]}","{'bw': [29, 22, 25]}"
934,934,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",916.851598791085,3157,"{'cpu': [8, 12, 20, 5, 27, 14, 6], 'ram': [8, 24, 10, 6, 29, 2, 29], 'rom': [8, 21, 22, 14, 21, 11, 7]}","{'bw': [18, 18, 16, 21, 21, 26]}"
935,935,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",273.5938200831688,3149,"{'cpu': [18, 5, 3, 18, 12, 6, 29, 22, 24, 10, 8, 22, 11, 12], 'ram': [27, 19, 27, 21, 24, 20, 29, 8, 28, 8, 6, 11, 23, 18], 'rom': [12, 11, 9, 17, 16, 23, 28, 26, 20, 24, 28, 28, 26, 17]}","{'bw': [16, 3, 29, 7, 15, 10, 12, 29, 23, 29, 3, 19, 28]}"
936,936,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",2411.378433196088,3135,"{'cpu': [15, 15, 13, 9, 18, 15], 'ram': [26, 10, 27, 17, 25, 6], 'rom': [4, 16, 5, 4, 6, 29]}","{'bw': [25, 13, 22, 9, 6]}"
937,937,3,"[(0, 1), (1, 2)]",650.0969102516949,3148,"{'cpu': [6, 23, 14], 'ram': [8, 14, 12], 'rom': [6, 29, 14]}","{'bw': [12, 11]}"
938,938,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",913.9403686650134,3154,"{'cpu': [25, 5, 21, 27, 9], 'ram': [13, 11, 19, 19, 11], 'rom': [11, 6, 27, 3, 25]}","{'bw': [8, 6, 24, 25]}"
939,939,4,"[(0, 1), (1, 2), (2, 3)]",291.5301743456468,3155,"{'cpu': [28, 5, 25, 6], 'ram': [9, 16, 26, 7], 'rom': [27, 13, 28, 21]}","{'bw': [12, 23, 9]}"
940,940,2,"[(0, 1)]",1529.762723042517,3153,"{'cpu': [9, 4], 'ram': [27, 21], 'rom': [18, 10]}",{'bw': [26]}
941,941,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",883.771013752376,3143,"{'cpu': [8, 16, 26, 19, 29, 13, 26, 2], 'ram': [19, 17, 13, 16, 13, 19, 10, 13], 'rom': [9, 27, 8, 26, 11, 26, 10, 7]}","{'bw': [3, 26, 7, 12, 13, 16, 20]}"
942,942,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",590.3694748267376,3153,"{'cpu': [28, 28, 5, 15, 3, 28, 16, 20, 24], 'ram': [17, 14, 3, 24, 3, 14, 4, 24, 14], 'rom': [22, 5, 5, 22, 8, 26, 3, 20, 14]}","{'bw': [23, 15, 9, 7, 27, 13, 15, 25]}"
943,943,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",519.7377093833792,3142,"{'cpu': [19, 25, 5, 11, 8, 16, 14, 24, 16, 8], 'ram': [19, 17, 18, 5, 22, 9, 12, 3, 18, 10], 'rom': [29, 15, 7, 2, 3, 4, 12, 16, 7, 25]}","{'bw': [5, 24, 3, 5, 27, 17, 21, 6, 23]}"
944,944,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",1228.3744087756356,3158,"{'cpu': [22, 29, 28, 11, 18, 15, 25, 25, 17, 5, 11], 'ram': [13, 29, 22, 12, 3, 4, 7, 12, 12, 7, 22], 'rom': [7, 18, 14, 10, 3, 23, 6, 20, 25, 13, 22]}","{'bw': [25, 26, 12, 22, 12, 20, 11, 11, 22, 7]}"
945,945,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",259.6922068437392,3152,"{'cpu': [4, 22, 25, 29, 5, 28, 2], 'ram': [25, 11, 15, 21, 16, 25, 7], 'rom': [21, 18, 21, 10, 18, 13, 25]}","{'bw': [12, 28, 22, 5, 6, 3]}"
946,946,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",474.4902912486655,3148,"{'cpu': [18, 8, 11, 13, 6, 20], 'ram': [11, 2, 9, 4, 20, 7], 'rom': [20, 23, 5, 28, 11, 22]}","{'bw': [6, 7, 15, 24, 12]}"
947,947,3,"[(0, 1), (1, 2)]",1154.3864114217422,3155,"{'cpu': [24, 5, 16], 'ram': [17, 3, 18], 'rom': [21, 28, 6]}","{'bw': [10, 26]}"
948,948,4,"[(0, 1), (1, 2), (2, 3)]",299.87544264298253,3164,"{'cpu': [21, 22, 29, 10], 'ram': [20, 18, 12, 2], 'rom': [22, 19, 4, 29]}","{'bw': [13, 16, 29]}"
949,949,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",105.02339989144754,3148,"{'cpu': [23, 5, 2, 21, 27, 20], 'ram': [20, 4, 23, 17, 4, 4], 'rom': [13, 12, 4, 26, 13, 3]}","{'bw': [28, 15, 26, 3, 6]}"
950,950,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",189.0616436441988,3147,"{'cpu': [20, 19, 22, 17, 8, 26, 9, 19, 24, 13, 18], 'ram': [24, 3, 7, 28, 17, 23, 14, 11, 15, 24, 21], 'rom': [27, 15, 21, 18, 7, 21, 10, 4, 20, 23, 5]}","{'bw': [8, 22, 21, 2, 6, 3, 20, 4, 25, 26]}"
951,951,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",1683.414458487944,3150,"{'cpu': [12, 17, 2, 8, 20, 16, 27, 22, 13, 4, 10, 14, 5], 'ram': [25, 2, 25, 5, 28, 26, 10, 18, 5, 14, 27, 20, 18], 'rom': [17, 28, 10, 3, 14, 8, 5, 12, 5, 5, 9, 14, 6]}","{'bw': [13, 15, 3, 26, 26, 26, 11, 3, 24, 27, 18, 26]}"
952,952,4,"[(0, 1), (1, 2), (2, 3)]",546.5178972124569,3164,"{'cpu': [9, 18, 20, 3], 'ram': [22, 8, 26, 13], 'rom': [17, 16, 28, 22]}","{'bw': [8, 3, 15]}"
953,953,3,"[(0, 1), (1, 2)]",450.7558748979689,3154,"{'cpu': [21, 28, 16], 'ram': [25, 29, 13], 'rom': [14, 18, 26]}","{'bw': [11, 14]}"
954,954,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",253.53087314929007,3157,"{'cpu': [22, 7, 10, 11, 8, 8, 13, 9, 11, 24, 19, 5, 10], 'ram': [6, 29, 15, 16, 3, 15, 7, 7, 20, 17, 23, 10, 8], 'rom': [22, 24, 10, 21, 29, 15, 23, 2, 8, 22, 24, 24, 4]}","{'bw': [15, 17, 29, 13, 7, 14, 4, 25, 24, 4, 9, 26]}"
955,955,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",26.394577428738415,3159,"{'cpu': [15, 23, 3, 24, 9, 25, 3, 14, 13, 6, 8], 'ram': [24, 28, 14, 14, 28, 13, 17, 16, 8, 11, 27], 'rom': [21, 26, 10, 8, 15, 26, 17, 9, 23, 22, 19]}","{'bw': [12, 29, 15, 9, 9, 28, 7, 12, 23, 21]}"
956,956,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",476.14475031893926,3147,"{'cpu': [28, 6, 2, 3, 10, 19, 17, 25, 6, 13, 15], 'ram': [9, 3, 16, 28, 15, 21, 20, 14, 10, 24, 24], 'rom': [18, 27, 17, 21, 10, 8, 16, 23, 25, 2, 24]}","{'bw': [11, 22, 20, 19, 10, 11, 17, 6, 28, 3]}"
957,957,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",156.00654112586884,3147,"{'cpu': [7, 26, 21, 26, 28, 27, 4, 8, 2], 'ram': [12, 6, 17, 27, 12, 19, 24, 9, 15], 'rom': [27, 18, 9, 23, 10, 23, 9, 25, 25]}","{'bw': [22, 11, 24, 9, 23, 27, 20, 19]}"
958,958,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",1733.100236466932,3153,"{'cpu': [28, 3, 17, 29, 24, 5, 3, 20, 23, 23, 7, 18], 'ram': [12, 7, 26, 12, 11, 27, 22, 3, 24, 6, 15, 6], 'rom': [25, 11, 4, 28, 19, 5, 29, 25, 17, 18, 21, 13]}","{'bw': [21, 19, 14, 5, 12, 2, 26, 29, 12, 23, 10]}"
959,959,4,"[(0, 1), (1, 2), (2, 3)]",1092.7688462561857,3159,"{'cpu': [2, 23, 9, 10], 'ram': [19, 18, 25, 18], 'rom': [25, 14, 28, 2]}","{'bw': [19, 3, 28]}"
960,960,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",97.17360530552736,3249,"{'cpu': [6, 2, 20, 3, 5, 16, 24], 'ram': [11, 14, 20, 2, 26, 29, 13], 'rom': [8, 4, 8, 23, 10, 14, 8]}","{'bw': [24, 13, 20, 19, 28, 21]}"
961,961,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",198.34149229483825,3237,"{'cpu': [9, 2, 6, 26, 25, 23, 8, 5, 24, 11, 5, 7, 19], 'ram': [26, 17, 3, 12, 12, 21, 28, 5, 13, 25, 16, 3, 24], 'rom': [17, 13, 13, 27, 24, 23, 16, 25, 28, 6, 11, 18, 25]}","{'bw': [16, 9, 7, 7, 13, 2, 29, 11, 25, 24, 4, 14]}"
962,962,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",681.5204104005138,3256,"{'cpu': [23, 16, 4, 20, 8, 5, 14, 6, 5, 15, 2, 21, 22, 26], 'ram': [5, 19, 5, 10, 9, 21, 14, 13, 15, 28, 3, 29, 24, 29], 'rom': [21, 22, 7, 9, 20, 17, 15, 25, 18, 12, 25, 21, 15, 18]}","{'bw': [9, 7, 17, 6, 23, 12, 10, 29, 16, 23, 15, 17, 20]}"
963,963,3,"[(0, 1), (1, 2)]",91.4310199494064,3253,"{'cpu': [21, 8, 27], 'ram': [29, 29, 27], 'rom': [12, 13, 13]}","{'bw': [27, 20]}"
964,964,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",3498.8640384401724,3241,"{'cpu': [14, 7, 4, 23, 8, 18, 14, 19, 17, 24], 'ram': [12, 12, 9, 7, 20, 17, 27, 26, 8, 16], 'rom': [19, 12, 16, 4, 24, 20, 6, 4, 16, 16]}","{'bw': [11, 19, 25, 28, 29, 12, 11, 23, 25]}"
965,965,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",124.06533054183409,3240,"{'cpu': [21, 7, 20, 19, 16, 20, 26, 12, 4], 'ram': [12, 25, 29, 15, 28, 18, 8, 24, 24], 'rom': [20, 19, 29, 18, 24, 28, 3, 5, 8]}","{'bw': [21, 9, 11, 17, 17, 25, 7, 24]}"
966,966,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",634.0705887856575,3263,"{'cpu': [12, 5, 17, 24, 19, 2, 16], 'ram': [9, 23, 23, 21, 9, 12, 6], 'rom': [23, 3, 11, 23, 3, 15, 17]}","{'bw': [4, 12, 13, 5, 27, 25]}"
967,967,2,"[(0, 1)]",447.7821663992834,3262,"{'cpu': [27, 26], 'ram': [17, 17], 'rom': [24, 23]}",{'bw': [6]}
968,968,3,"[(0, 1), (1, 2)]",156.67697435555442,3253,"{'cpu': [28, 21, 21], 'ram': [16, 5, 21], 'rom': [29, 10, 26]}","{'bw': [21, 4]}"
969,969,4,"[(0, 1), (1, 2), (2, 3)]",442.11046921475986,3253,"{'cpu': [5, 19, 27, 19], 'ram': [19, 21, 22, 5], 'rom': [28, 17, 26, 25]}","{'bw': [10, 7, 9]}"
970,970,3,"[(0, 1), (1, 2)]",171.31448141475056,3253,"{'cpu': [19, 10, 5], 'ram': [26, 17, 14], 'rom': [28, 2, 27]}","{'bw': [11, 16]}"
971,971,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",105.48763169090392,3252,"{'cpu': [10, 28, 23, 23, 27, 14, 18, 19, 24, 23, 27, 14, 28, 5], 'ram': [3, 21, 17, 18, 23, 11, 29, 24, 25, 19, 4, 5, 13, 26], 'rom': [19, 2, 10, 16, 18, 15, 12, 26, 11, 18, 5, 7, 10, 20]}","{'bw': [7, 23, 13, 10, 27, 28, 24, 23, 29, 9, 3, 23, 12]}"
972,972,2,"[(0, 1)]",529.7346893430525,3256,"{'cpu': [9, 18], 'ram': [16, 4], 'rom': [4, 11]}",{'bw': [12]}
